outgoing_flight_number,origin_airport,destination_airport,layover_airport,duration,price
VS3982,JFK,CDG,VS3982,7H40M,534.51
VS3982,JFK,CDG,VS3982,7H40M,545.28
VS3982,JFK,CDG,VS3982,7H40M,560.49
VS3982,JFK,CDG,VS3982,7H40M,548.24
VS3982,JFK,CDG,VS3982,7H40M,534.02
VS3982,JFK,CDG,VS3982,7H40M,548.72
VS3982,JFK,CDG,VS3982,7H40M,533.40
VS3982,JFK,CDG,VS3982,7H40M,542.20
VS3982,JFK,CDG,VS3982,7H40M,550.17
VS3982,JFK,CDG,VS3982,7H40M,561.94
VS3982,JFK,CDG,VS3982,7H40M,556.92
VS3982,JFK,CDG,VS3982,7H40M,537.02
VS3982,JFK,CDG,VS3982,7H40M,545.81
VS3982,JFK,CDG,VS3982,7H40M,543.45
VS3982,JFK,CDG,VS3982,7H40M,551.95
VS3982,JFK,CDG,VS3982,7H40M,557.87
VS3982,JFK,CDG,VS3982,7H40M,548.83
VS3982,JFK,CDG,VS3982,7H40M,550.10
VS3982,JFK,CDG,VS3982,7H40M,536.70
VS3982,JFK,CDG,VS3982,7H40M,536.63
VS3982,JFK,CDG,VS3982,7H40M,547.51
VS3982,JFK,CDG,VS3982,7H40M,555.77
VS3982,JFK,CDG,VS3982,7H40M,554.96
VS3982,JFK,CDG,VS3982,7H40M,544.44
VS3982,JFK,CDG,VS3982,7H40M,558.10
VS3982,JFK,CDG,VS3982,7H40M,542.02
VS3982,JFK,CDG,VS3982,7H40M,543.99
VS3982,JFK,CDG,VS3982,7H40M,542.27
VS3982,JFK,CDG,VS3982,7H40M,533.63
VS3982,JFK,CDG,VS3982,7H40M,555.60
VS3982,JFK,CDG,VS3982,7H40M,548.43
VS3982,JFK,CDG,VS3982,7H40M,551.45
VS3982,JFK,CDG,VS3982,7H40M,547.82
VS3982,JFK,CDG,VS3982,7H40M,551.21
VS3982,JFK,CDG,VS3982,7H40M,555.08
VS3982,JFK,CDG,VS3982,7H40M,541.19
VS3982,JFK,CDG,VS3982,7H40M,556.49
VS3982,JFK,CDG,VS3982,7H40M,561.40
VS3982,JFK,CDG,VS3982,7H40M,559.34
VS3982,JFK,CDG,VS3982,7H40M,560.70
VS3982,JFK,CDG,VS3982,7H40M,540.84
VS3982,JFK,CDG,VS3982,7H40M,540.90
VS3982,JFK,CDG,VS3982,7H40M,539.48
VS3982,JFK,CDG,VS3982,7H40M,550.19
VS3982,JFK,CDG,VS3982,7H40M,542.10
VS3982,JFK,CDG,VS3982,7H40M,558.31
VS3982,JFK,CDG,VS3982,7H40M,557.68
VS3982,JFK,CDG,VS3982,7H40M,557.68
VS3982,JFK,CDG,VS3982,7H40M,536.08
VS3982,JFK,CDG,VS3982,7H40M,544.90
VS3982,JFK,CDG,VS3982,7H40M,559.10
VS3982,JFK,CDG,VS3982,7H40M,547.12
VS3982,JFK,CDG,VS3982,7H40M,558.19
VS3982,JFK,CDG,VS3982,7H40M,558.33
VS3982,JFK,CDG,VS3982,7H40M,539.89
VS3982,JFK,CDG,VS3982,7H40M,547.64
VS3982,JFK,CDG,VS3982,7H40M,535.27
VS3982,JFK,CDG,VS3982,7H40M,547.23
VS3982,JFK,CDG,VS3982,7H40M,554.07
VS3982,JFK,CDG,VS3982,7H40M,534.49
VS3982,JFK,CDG,VS3982,7H40M,539.55
VS3982,JFK,CDG,VS3982,7H40M,562.88
VS3982,JFK,CDG,VS3982,7H40M,546.07
VS3982,JFK,CDG,VS3982,7H40M,548.17
VS3982,JFK,CDG,VS3982,7H40M,552.71
VS3982,JFK,CDG,VS3982,7H40M,544.36
VS3982,JFK,CDG,VS3982,7H40M,551.27
VS3982,JFK,CDG,VS3982,7H40M,560.96
VS3982,JFK,CDG,VS3982,7H40M,553.85
VS3982,JFK,CDG,VS3982,7H40M,555.10
VS3982,JFK,CDG,VS3982,7H40M,540.75
VS3982,JFK,CDG,VS3982,7H40M,537.93
VS3982,JFK,CDG,VS3982,7H40M,554.71
VS3982,JFK,CDG,VS3982,7H40M,561.48
VS3982,JFK,CDG,VS3982,7H40M,539.09
VS3982,JFK,CDG,VS3982,7H40M,533.98
VS3982,JFK,CDG,VS3982,7H40M,538.23
VS3982,JFK,CDG,VS3982,7H40M,537.19
VS3982,JFK,CDG,VS3982,7H40M,544.39
VS3982,JFK,CDG,VS3982,7H40M,558.37
VS3982,JFK,CDG,VS3982,7H40M,552.84
VS3982,JFK,CDG,VS3982,7H40M,551.58
VS3982,JFK,CDG,VS3982,7H40M,549.52
VS3982,JFK,CDG,VS3982,7H40M,534.29
VS3982,JFK,CDG,VS3982,7H40M,544.63
VS3982,JFK,CDG,VS3982,7H40M,545.42
VS3982,JFK,CDG,VS3982,7H40M,540.70
VS3982,JFK,CDG,VS3982,7H40M,543.07
VS3982,JFK,CDG,VS3982,7H40M,542.68
VS3982,JFK,CDG,VS3982,7H40M,533.78
VS3982,JFK,CDG,VS3982,7H40M,536.12
VS3982,JFK,CDG,VS3982,7H40M,550.50
VS3982,JFK,CDG,VS3982,7H40M,559.32
VS3982,JFK,CDG,VS3982,7H40M,552.72
VS3982,JFK,CDG,VS3982,7H40M,561.71
VS3982,JFK,CDG,VS3982,7H40M,536.55
VS3982,JFK,CDG,VS3982,7H40M,557.36
VS3982,JFK,CDG,VS3982,7H40M,554.74
VS3982,JFK,CDG,VS3982,7H40M,543.83
VS3982,JFK,CDG,VS3982,7H40M,539.63
VS3982,JFK,CDG,VS3982,7H40M,559.52
VS3982,JFK,CDG,VS3982,7H40M,536.76
VS3982,JFK,CDG,VS3982,7H40M,550.79
VS3982,JFK,CDG,VS3982,7H40M,562.24
VS3982,JFK,CDG,VS3982,7H40M,542.38
VS3982,JFK,CDG,VS3982,7H40M,544.56
VS3982,JFK,CDG,VS3982,7H40M,534.29
VS3982,JFK,CDG,VS3982,7H40M,556.61
VS3982,JFK,CDG,VS3982,7H40M,547.51
VS3982,JFK,CDG,VS3982,7H40M,548.36
VS3982,JFK,CDG,VS3982,7H40M,540.59
VS3982,JFK,CDG,VS3982,7H40M,546.33
VS3982,JFK,CDG,VS3982,7H40M,546.02
VS3982,JFK,CDG,VS3982,7H40M,535.97
VS3982,JFK,CDG,VS3982,7H40M,557.78
VS3982,JFK,CDG,VS3982,7H40M,553.76
VS3982,JFK,CDG,VS3982,7H40M,550.29
VS3982,JFK,CDG,VS3982,7H40M,533.05
VS3982,JFK,CDG,VS3982,7H40M,550.91
VS3982,JFK,CDG,VS3982,7H40M,562.29
VS3982,JFK,CDG,VS3982,7H40M,557.02
VS3982,JFK,CDG,VS3982,7H40M,553.22
VS3982,JFK,CDG,VS3982,7H40M,560.05
VS3982,JFK,CDG,VS3982,7H40M,538.20
VS3982,JFK,CDG,VS3982,7H40M,550.02
VS3982,JFK,CDG,VS3982,7H40M,535.83
VS3982,JFK,CDG,VS3982,7H40M,548.72
VS3982,JFK,CDG,VS3982,7H40M,557.79
VS3982,JFK,CDG,VS3982,7H40M,558.62
VS3982,JFK,CDG,VS3982,7H40M,534.56
VS3982,JFK,CDG,VS3982,7H40M,560.45
VS3982,JFK,CDG,VS3982,7H40M,553.25
VS3982,JFK,CDG,VS3982,7H40M,558.40
VS3982,JFK,CDG,VS3982,7H40M,546.62
VS3982,JFK,CDG,VS3982,7H40M,550.17
VS3982,JFK,CDG,VS3982,7H40M,533.69
VS3982,JFK,CDG,VS3982,7H40M,535.76
VS3982,JFK,CDG,VS3982,7H40M,539.62
VS3982,JFK,CDG,VS3982,7H40M,534.66
VS3982,JFK,CDG,VS3982,7H40M,556.77
VS3982,JFK,CDG,VS3982,7H40M,545.16
VS3982,JFK,CDG,VS3982,7H40M,541.82
VS3982,JFK,CDG,VS3982,7H40M,561.84
VS3982,JFK,CDG,VS3982,7H40M,562.04
VS3982,JFK,CDG,VS3982,7H40M,539.53
VS3982,JFK,CDG,VS3982,7H40M,540.59
VS3982,JFK,CDG,VS3982,7H40M,543.21
VS3982,JFK,CDG,VS3982,7H40M,547.37
VS3982,JFK,CDG,VS3982,7H40M,538.89
VS3982,JFK,CDG,VS3982,7H40M,534.23
VS3982,JFK,CDG,VS3982,7H40M,546.16
VS3982,JFK,CDG,VS3982,7H40M,547.55
VS3982,JFK,CDG,VS3982,7H40M,560.52
VS3982,JFK,CDG,VS3982,7H40M,543.58
VS3982,JFK,CDG,VS3982,7H40M,544.28
VS3982,JFK,CDG,VS3982,7H40M,546.63
VS3982,JFK,CDG,VS3982,7H40M,535.32
VS3982,JFK,CDG,VS3982,7H40M,541.79
VS3982,JFK,CDG,VS3982,7H40M,543.10
VS3982,JFK,CDG,VS3982,7H40M,544.52
VS3982,JFK,CDG,VS3982,7H40M,540.43
VS3982,JFK,CDG,VS3982,7H40M,534.01
VS3982,JFK,CDG,VS3982,7H40M,536.83
VS3982,JFK,CDG,VS3982,7H40M,533.20
VS3982,JFK,CDG,VS3982,7H40M,546.28
VS3982,JFK,CDG,VS3982,7H40M,542.43
VS3982,JFK,CDG,VS3982,7H40M,548.14
VS3982,JFK,CDG,VS3982,7H40M,558.78
VS3982,JFK,CDG,VS3982,7H40M,558.40
VS3982,JFK,CDG,VS3982,7H40M,557.33
VS3982,JFK,CDG,VS3982,7H40M,547.69
VS3982,JFK,CDG,VS3982,7H40M,551.82
VS3982,JFK,CDG,VS3982,7H40M,559.52
VS3982,JFK,CDG,VS3982,7H40M,550.46
VS3982,JFK,CDG,VS3982,7H40M,533.72
VS3982,JFK,CDG,VS3982,7H40M,541.63
VS3982,JFK,CDG,VS3982,7H40M,546.34
VS3982,JFK,CDG,VS3982,7H40M,534.13
VS3982,JFK,CDG,VS3982,7H40M,553.55
VS3982,JFK,CDG,VS3982,7H40M,538.19
VS3982,JFK,CDG,VS3982,7H40M,547.48
VS3982,JFK,CDG,VS3982,7H40M,536.91
VS3982,JFK,CDG,VS3982,7H40M,558.98
VS3982,JFK,CDG,VS3982,7H40M,540.18
VS3982,JFK,CDG,VS3982,7H40M,544.97
VS3982,JFK,CDG,VS3982,7H40M,555.78
VS3982,JFK,CDG,VS3982,7H40M,556.54
VS3982,JFK,CDG,VS3982,7H40M,547.88
VS3982,JFK,CDG,VS3982,7H40M,550.40
VS3982,JFK,CDG,VS3982,7H40M,553.97
VS3982,JFK,CDG,VS3982,7H40M,560.10
VS3982,JFK,CDG,VS3982,7H40M,556.15
VS3982,JFK,CDG,VS3982,7H40M,539.74
VS3982,JFK,CDG,VS3982,7H40M,554.57
VS3982,JFK,CDG,VS3982,7H40M,559.33
VS3982,JFK,CDG,VS3982,7H40M,554.90
VS3982,JFK,CDG,VS3982,7H40M,536.63
VS3982,JFK,CDG,VS3982,7H40M,561.22
VS3982,JFK,CDG,VS3982,7H40M,561.08
VS3982,JFK,CDG,VS3982,7H40M,542.68
VS3982,JFK,CDG,VS3982,7H40M,543.21
VS3982,JFK,CDG,VS3982,7H40M,559.83
VS3982,JFK,CDG,VS3982,7H40M,553.36
VS3982,JFK,CDG,VS3982,7H40M,553.41
VS3982,JFK,CDG,VS3982,7H40M,560.72
VS3982,JFK,CDG,VS3982,7H40M,538.71
VS3982,JFK,CDG,VS3982,7H40M,552.21
VS3982,JFK,CDG,VS3982,7H40M,556.00
VS3982,JFK,CDG,VS3982,7H40M,548.17
VS3982,JFK,CDG,VS3982,7H40M,538.59
VS3982,JFK,CDG,VS3982,7H40M,551.26
VS3982,JFK,CDG,VS3982,7H40M,533.07
VS3982,JFK,CDG,VS3982,7H40M,547.02
VS3982,JFK,CDG,VS3982,7H40M,549.50
VS3982,JFK,CDG,VS3982,7H40M,551.09
VS3982,JFK,CDG,VS3982,7H40M,546.59
VS3982,JFK,CDG,VS3982,7H40M,553.23
VS3982,JFK,CDG,VS3982,7H40M,537.55
VS3982,JFK,CDG,VS3982,7H40M,552.04
VS3982,JFK,CDG,VS3982,7H40M,536.45
VS3982,JFK,CDG,VS3982,7H40M,534.40
VS3982,JFK,CDG,VS3982,7H40M,541.85
VS3982,JFK,CDG,VS3982,7H40M,558.42
VS3982,JFK,CDG,VS3982,7H40M,541.72
VS3982,JFK,CDG,VS3982,7H40M,539.85
VS3982,JFK,CDG,VS3982,7H40M,559.87
VS3982,JFK,CDG,VS3982,7H40M,545.01
VS3982,JFK,CDG,VS3982,7H40M,534.09
VS3982,JFK,CDG,VS3982,7H40M,544.92
VS3982,JFK,CDG,VS3982,7H40M,558.54
VS3982,JFK,CDG,VS3982,7H40M,548.51
VS3982,JFK,CDG,VS3982,7H40M,538.92
VS3982,JFK,CDG,VS3982,7H40M,557.74
VS3982,JFK,CDG,VS3982,7H40M,548.34
VS3982,JFK,CDG,VS3982,7H40M,546.07
VS3982,JFK,CDG,VS3982,7H40M,550.65
VS3982,JFK,CDG,VS3982,7H40M,536.92
VS3982,JFK,CDG,VS3982,7H40M,558.58
VS3982,JFK,CDG,VS3982,7H40M,551.63
VS3982,JFK,CDG,VS3982,7H40M,547.39
VS3982,JFK,CDG,VS3982,7H40M,542.64
VS3982,JFK,CDG,VS3982,7H40M,553.77
VS3982,JFK,CDG,VS3982,7H40M,547.43
VS3982,JFK,CDG,VS3982,7H40M,552.63
VS3982,JFK,CDG,VS3982,7H40M,550.45
VS3982,JFK,CDG,VS3982,7H40M,533.88
VS3982,JFK,CDG,VS3982,7H40M,533.18
VS3982,JFK,CDG,VS3982,7H40M,561.74
VS3982,JFK,CDG,VS3982,7H40M,548.23
VS3982,JFK,CDG,VS3982,7H40M,544.93
VS3982,JFK,CDG,VS3982,7H40M,539.24
VS3982,JFK,CDG,VS3982,7H40M,546.22
VS3982,JFK,CDG,VS3982,7H40M,560.40
VS3982,JFK,CDG,VS3982,7H40M,560.94
VS3982,JFK,CDG,VS3982,7H40M,561.85
VS3982,JFK,CDG,VS3982,7H40M,560.20
VS3982,JFK,CDG,VS3982,7H40M,551.30
VS3982,JFK,CDG,VS3982,7H40M,553.93
VS3982,JFK,CDG,VS3982,7H40M,559.28
VS3982,JFK,CDG,VS3982,7H40M,560.68
VS3982,JFK,CDG,VS3982,7H40M,550.44
VS3982,JFK,CDG,VS3982,7H40M,555.22
VS3982,JFK,CDG,VS3982,7H40M,536.63
VS3982,JFK,CDG,VS3982,7H40M,536.63
VS3982,JFK,CDG,VS3982,7H40M,556.93
VS3982,JFK,CDG,VS3982,7H40M,538.41
VS3982,JFK,CDG,VS3982,7H40M,554.14
VS3982,JFK,CDG,VS3982,7H40M,560.77
VS3982,JFK,CDG,VS3982,7H40M,547.98
VS3982,JFK,CDG,VS3982,7H40M,553.39
VS3982,JFK,CDG,VS3982,7H40M,550.05
VS3982,JFK,CDG,VS3982,7H40M,553.48
VS3982,JFK,CDG,VS3982,7H40M,537.84
VS3982,JFK,CDG,VS3982,7H40M,549.38
VS3982,JFK,CDG,VS3982,7H40M,533.08
VS3982,JFK,CDG,VS3982,7H40M,548.84
VS3982,JFK,CDG,VS3982,7H40M,548.26
VS3982,JFK,CDG,VS3982,7H40M,555.89
VS3982,JFK,CDG,VS3982,7H40M,542.25
VS3982,JFK,CDG,VS3982,7H40M,540.11
VS3982,JFK,CDG,VS3982,7H40M,559.50
VS3982,JFK,CDG,VS3982,7H40M,541.13
VS3982,JFK,CDG,VS3982,7H40M,543.07
VS3982,JFK,CDG,VS3982,7H40M,554.82
VS3982,JFK,CDG,VS3982,7H40M,562.85
VS3982,JFK,CDG,VS3982,7H40M,560.09
VS3982,JFK,CDG,VS3982,7H40M,548.46
VS3982,JFK,CDG,VS3982,7H40M,558.38
VS3982,JFK,CDG,VS3982,7H40M,550.30
VS3982,JFK,CDG,VS3982,7H40M,547.02
VS3982,JFK,CDG,VS3982,7H40M,541.02
VS3982,JFK,CDG,VS3982,7H40M,549.94
VS3972,JFK,CDG,VS3972,7H45M,555.66
VS3972,JFK,CDG,VS3972,7H45M,551.60
VS3972,JFK,CDG,VS3972,7H45M,539.41
VS3972,JFK,CDG,VS3972,7H45M,555.23
VS3972,JFK,CDG,VS3972,7H45M,533.42
VS3972,JFK,CDG,VS3972,7H45M,542.55
VS3972,JFK,CDG,VS3972,7H45M,546.78
VS3972,JFK,CDG,VS3972,7H45M,537.27
VS3972,JFK,CDG,VS3972,7H45M,546.67
VS3972,JFK,CDG,VS3972,7H45M,558.79
VS3972,JFK,CDG,VS3972,7H45M,542.21
VS3972,JFK,CDG,VS3972,7H45M,549.00
VS3972,JFK,CDG,VS3972,7H45M,554.55
VS3972,JFK,CDG,VS3972,7H45M,554.57
VS3972,JFK,CDG,VS3972,7H45M,538.07
VS3972,JFK,CDG,VS3972,7H45M,539.99
VS3972,JFK,CDG,VS3972,7H45M,541.58
VS3972,JFK,CDG,VS3972,7H45M,553.30
VS3972,JFK,CDG,VS3972,7H45M,536.37
VS3972,JFK,CDG,VS3972,7H45M,554.13
VS3972,JFK,CDG,VS3972,7H45M,537.19
VS3972,JFK,CDG,VS3972,7H45M,533.01
VS3972,JFK,CDG,VS3972,7H45M,545.66
VS3972,JFK,CDG,VS3972,7H45M,545.53
VS3972,JFK,CDG,VS3972,7H45M,552.53
VS3972,JFK,CDG,VS3972,7H45M,556.44
VS3972,JFK,CDG,VS3972,7H45M,557.29
VS3972,JFK,CDG,VS3972,7H45M,546.18
VS3972,JFK,CDG,VS3972,7H45M,544.58
VS3972,JFK,CDG,VS3972,7H45M,558.94
VS3972,JFK,CDG,VS3972,7H45M,545.14
VS3972,JFK,CDG,VS3972,7H45M,561.35
VS3972,JFK,CDG,VS3972,7H45M,533.02
VS3972,JFK,CDG,VS3972,7H45M,539.28
VS3972,JFK,CDG,VS3972,7H45M,547.09
VS3972,JFK,CDG,VS3972,7H45M,536.69
VS3972,JFK,CDG,VS3972,7H45M,555.23
VS3972,JFK,CDG,VS3972,7H45M,560.44
VS3972,JFK,CDG,VS3972,7H45M,558.61
VS3972,JFK,CDG,VS3972,7H45M,555.57
VS3972,JFK,CDG,VS3972,7H45M,537.39
VS3972,JFK,CDG,VS3972,7H45M,551.46
VS3972,JFK,CDG,VS3972,7H45M,549.96
VS3972,JFK,CDG,VS3972,7H45M,534.78
VS3972,JFK,CDG,VS3972,7H45M,545.82
VS3972,JFK,CDG,VS3972,7H45M,545.01
VS3972,JFK,CDG,VS3972,7H45M,547.42
VS3972,JFK,CDG,VS3972,7H45M,543.28
VS3972,JFK,CDG,VS3972,7H45M,552.77
VS3972,JFK,CDG,VS3972,7H45M,561.36
VS3972,JFK,CDG,VS3972,7H45M,536.95
VS3972,JFK,CDG,VS3972,7H45M,540.21
VS3972,JFK,CDG,VS3972,7H45M,543.55
VS3972,JFK,CDG,VS3972,7H45M,535.00
VS3972,JFK,CDG,VS3972,7H45M,554.57
VS3972,JFK,CDG,VS3972,7H45M,546.69
VS3972,JFK,CDG,VS3972,7H45M,538.99
VS3972,JFK,CDG,VS3972,7H45M,547.73
VS3972,JFK,CDG,VS3972,7H45M,562.47
VS3972,JFK,CDG,VS3972,7H45M,539.52
VS3972,JFK,CDG,VS3972,7H45M,556.82
VS3972,JFK,CDG,VS3972,7H45M,539.87
VS3972,JFK,CDG,VS3972,7H45M,542.75
VS3972,JFK,CDG,VS3972,7H45M,554.81
VS3972,JFK,CDG,VS3972,7H45M,559.29
VS3972,JFK,CDG,VS3972,7H45M,550.39
VS3972,JFK,CDG,VS3972,7H45M,552.24
VS3972,JFK,CDG,VS3972,7H45M,545.19
VS3972,JFK,CDG,VS3972,7H45M,541.11
VS3972,JFK,CDG,VS3972,7H45M,546.63
VS3972,JFK,CDG,VS3972,7H45M,551.59
VS3972,JFK,CDG,VS3972,7H45M,556.15
VS3972,JFK,CDG,VS3972,7H45M,562.33
VS3972,JFK,CDG,VS3972,7H45M,545.20
VS3972,JFK,CDG,VS3972,7H45M,560.15
VS3972,JFK,CDG,VS3972,7H45M,544.39
VS3972,JFK,CDG,VS3972,7H45M,534.14
VS3972,JFK,CDG,VS3972,7H45M,547.44
VS3972,JFK,CDG,VS3972,7H45M,545.19
VS3972,JFK,CDG,VS3972,7H45M,544.82
VS3972,JFK,CDG,VS3972,7H45M,553.45
VS3972,JFK,CDG,VS3972,7H45M,555.77
VS3972,JFK,CDG,VS3972,7H45M,538.61
VS3972,JFK,CDG,VS3972,7H45M,562.14
VS3972,JFK,CDG,VS3972,7H45M,561.99
VS3972,JFK,CDG,VS3972,7H45M,540.55
VS3972,JFK,CDG,VS3972,7H45M,558.54
VS3972,JFK,CDG,VS3972,7H45M,558.60
VS3972,JFK,CDG,VS3972,7H45M,550.51
VS3972,JFK,CDG,VS3972,7H45M,552.21
VS3972,JFK,CDG,VS3972,7H45M,534.92
VS3972,JFK,CDG,VS3972,7H45M,540.63
VS3972,JFK,CDG,VS3972,7H45M,555.48
VS3972,JFK,CDG,VS3972,7H45M,538.62
VS3972,JFK,CDG,VS3972,7H45M,558.69
VS3972,JFK,CDG,VS3972,7H45M,544.51
VS3972,JFK,CDG,VS3972,7H45M,537.35
VS3972,JFK,CDG,VS3972,7H45M,534.32
VS3972,JFK,CDG,VS3972,7H45M,553.32
VS3972,JFK,CDG,VS3972,7H45M,554.40
VS3972,JFK,CDG,VS3972,7H45M,553.26
VS3972,JFK,CDG,VS3972,7H45M,535.69
VS3972,JFK,CDG,VS3972,7H45M,554.51
VS3972,JFK,CDG,VS3972,7H45M,545.25
VS3972,JFK,CDG,VS3972,7H45M,545.21
VS3972,JFK,CDG,VS3972,7H45M,544.54
VS3972,JFK,CDG,VS3972,7H45M,560.08
VS3972,JFK,CDG,VS3972,7H45M,538.20
VS3972,JFK,CDG,VS3972,7H45M,546.06
VS3972,JFK,CDG,VS3972,7H45M,541.73
VS3972,JFK,CDG,VS3972,7H45M,535.83
VS3972,JFK,CDG,VS3972,7H45M,537.14
VS3972,JFK,CDG,VS3972,7H45M,550.10
VS3972,JFK,CDG,VS3972,7H45M,543.17
VS3972,JFK,CDG,VS3972,7H45M,546.41
VS3972,JFK,CDG,VS3972,7H45M,542.10
VS3972,JFK,CDG,VS3972,7H45M,553.57
VS3972,JFK,CDG,VS3972,7H45M,561.05
VS3972,JFK,CDG,VS3972,7H45M,550.70
VS3972,JFK,CDG,VS3972,7H45M,547.94
VS3972,JFK,CDG,VS3972,7H45M,541.55
VS3972,JFK,CDG,VS3972,7H45M,536.00
VS3972,JFK,CDG,VS3972,7H45M,541.53
VS3972,JFK,CDG,VS3972,7H45M,555.89
VS3972,JFK,CDG,VS3972,7H45M,543.23
VS3972,JFK,CDG,VS3972,7H45M,548.51
VS3972,JFK,CDG,VS3972,7H45M,546.72
VS3972,JFK,CDG,VS3972,7H45M,550.11
VS3972,JFK,CDG,VS3972,7H45M,555.58
VS3972,JFK,CDG,VS3972,7H45M,541.96
VS3972,JFK,CDG,VS3972,7H45M,535.69
VS3972,JFK,CDG,VS3972,7H45M,542.13
VS3972,JFK,CDG,VS3972,7H45M,557.57
VS3972,JFK,CDG,VS3972,7H45M,534.94
VS3972,JFK,CDG,VS3972,7H45M,540.03
VS3972,JFK,CDG,VS3972,7H45M,532.96
VS3972,JFK,CDG,VS3972,7H45M,562.48
VS3972,JFK,CDG,VS3972,7H45M,535.89
VS3972,JFK,CDG,VS3972,7H45M,550.37
VS3972,JFK,CDG,VS3972,7H45M,544.96
VS3972,JFK,CDG,VS3972,7H45M,554.34
VS3972,JFK,CDG,VS3972,7H45M,550.45
VS3972,JFK,CDG,VS3972,7H45M,543.03
VS3972,JFK,CDG,VS3972,7H45M,534.27
VS3972,JFK,CDG,VS3972,7H45M,557.18
VS3972,JFK,CDG,VS3972,7H45M,539.14
VS3972,JFK,CDG,VS3972,7H45M,560.65
VS3972,JFK,CDG,VS3972,7H45M,539.13
VS3972,JFK,CDG,VS3972,7H45M,550.99
VS3972,JFK,CDG,VS3972,7H45M,552.25
VS3972,JFK,CDG,VS3972,7H45M,559.32
VS3972,JFK,CDG,VS3972,7H45M,539.67
VS3972,JFK,CDG,VS3972,7H45M,547.70
VS3972,JFK,CDG,VS3972,7H45M,557.97
VS3972,JFK,CDG,VS3972,7H45M,551.81
VS3972,JFK,CDG,VS3972,7H45M,561.23
VS3972,JFK,CDG,VS3972,7H45M,562.84
VS3972,JFK,CDG,VS3972,7H45M,540.63
VS3972,JFK,CDG,VS3972,7H45M,542.07
VS3972,JFK,CDG,VS3972,7H45M,555.60
VS3972,JFK,CDG,VS3972,7H45M,534.61
VS3972,JFK,CDG,VS3972,7H45M,557.48
VS3972,JFK,CDG,VS3972,7H45M,550.18
VS3972,JFK,CDG,VS3972,7H45M,562.61
VS3972,JFK,CDG,VS3972,7H45M,551.46
VS3972,JFK,CDG,VS3972,7H45M,544.58
VS3972,JFK,CDG,VS3972,7H45M,549.10
VS3972,JFK,CDG,VS3972,7H45M,538.94
VS3972,JFK,CDG,VS3972,7H45M,551.99
VS3972,JFK,CDG,VS3972,7H45M,546.17
VS3972,JFK,CDG,VS3972,7H45M,535.46
VS3972,JFK,CDG,VS3972,7H45M,540.94
VS3972,JFK,CDG,VS3972,7H45M,547.60
VS3972,JFK,CDG,VS3972,7H45M,555.92
VS3972,JFK,CDG,VS3972,7H45M,556.07
VS3972,JFK,CDG,VS3972,7H45M,534.20
VS3972,JFK,CDG,VS3972,7H45M,547.62
VS3972,JFK,CDG,VS3972,7H45M,553.73
VS3972,JFK,CDG,VS3972,7H45M,539.21
VS3972,JFK,CDG,VS3972,7H45M,555.06
VS3972,JFK,CDG,VS3972,7H45M,550.15
VS3972,JFK,CDG,VS3972,7H45M,558.26
VS3972,JFK,CDG,VS3972,7H45M,536.03
VS3972,JFK,CDG,VS3972,7H45M,536.42
VS3972,JFK,CDG,VS3972,7H45M,548.13
VS3972,JFK,CDG,VS3972,7H45M,562.08
VS3972,JFK,CDG,VS3972,7H45M,552.06
VS3972,JFK,CDG,VS3972,7H45M,534.91
VS3972,JFK,CDG,VS3972,7H45M,560.54
VS3972,JFK,CDG,VS3972,7H45M,534.67
VS3972,JFK,CDG,VS3972,7H45M,551.55
VS3972,JFK,CDG,VS3972,7H45M,535.53
VS3972,JFK,CDG,VS3972,7H45M,541.73
VS3972,JFK,CDG,VS3972,7H45M,547.53
VS3972,JFK,CDG,VS3972,7H45M,559.16
VS3972,JFK,CDG,VS3972,7H45M,556.15
VS3972,JFK,CDG,VS3972,7H45M,549.06
VS3972,JFK,CDG,VS3972,7H45M,555.43
VS3972,JFK,CDG,VS3972,7H45M,552.96
VS3972,JFK,CDG,VS3972,7H45M,545.53
VS3972,JFK,CDG,VS3972,7H45M,539.22
VS3972,JFK,CDG,VS3972,7H45M,558.90
VS3972,JFK,CDG,VS3972,7H45M,551.45
VS3972,JFK,CDG,VS3972,7H45M,546.48
VS3972,JFK,CDG,VS3972,7H45M,547.42
VS3972,JFK,CDG,VS3972,7H45M,544.77
VS3972,JFK,CDG,VS3972,7H45M,543.73
VS3972,JFK,CDG,VS3972,7H45M,549.00
VS3972,JFK,CDG,VS3972,7H45M,560.97
VS3972,JFK,CDG,VS3972,7H45M,554.40
VS3972,JFK,CDG,VS3972,7H45M,547.31
VS3972,JFK,CDG,VS3972,7H45M,558.00
VS3972,JFK,CDG,VS3972,7H45M,559.13
VS3972,JFK,CDG,VS3972,7H45M,562.90
VS3972,JFK,CDG,VS3972,7H45M,551.56
VS3972,JFK,CDG,VS3972,7H45M,535.40
VS3972,JFK,CDG,VS3972,7H45M,545.55
VS3972,JFK,CDG,VS3972,7H45M,537.31
VS3972,JFK,CDG,VS3972,7H45M,547.05
VS3972,JFK,CDG,VS3972,7H45M,557.86
VS3972,JFK,CDG,VS3972,7H45M,556.94
VS3972,JFK,CDG,VS3972,7H45M,557.22
VS3972,JFK,CDG,VS3972,7H45M,541.20
VS3972,JFK,CDG,VS3972,7H45M,548.82
VS3972,JFK,CDG,VS3972,7H45M,542.63
